   0.0000000e+00  -1.4247021e-02
   1.0101010e+00   5.0157551e-02
   2.0202020e+00   1.3580207e-02
   3.0303030e+00   8.4880592e-02
   4.0404040e+00   1.6425604e-01
   5.0505051e+00   2.1464435e-01
   6.0606061e+00   2.0807443e-01
   7.0707071e+00   2.3876662e-01
   8.0808081e+00   3.6302869e-01
   9.0909091e+00   3.7200501e-01
   1.0101010e+01   4.6537007e-01
   1.1111111e+01   4.5353352e-01
   1.2121212e+01   3.9622264e-01
   1.3131313e+01   3.7044190e-01
   1.4141414e+01   5.1387536e-01
   1.5151515e+01   5.1984138e-01
   1.6161616e+01   5.8201532e-01
   1.7171717e+01   6.2193769e-01
   1.8181818e+01   5.8710051e-01
   1.9191919e+01   6.2439173e-01
   2.0202020e+01   5.9974993e-01
   2.1212121e+01   7.1381875e-01
   2.2222222e+01   6.7340127e-01
   2.3232323e+01   6.6039059e-01
   2.4242424e+01   6.7956192e-01
   2.5252525e+01   8.0800359e-01
   2.6262626e+01   7.5642144e-01
   2.7272727e+01   7.6529285e-01
   2.8282828e+01   7.7371214e-01
   2.9292929e+01   7.9155681e-01
   3.0303030e+01   8.0383783e-01
   3.1313131e+01   7.9136803e-01
   3.2323232e+01   8.8691976e-01
   3.3333333e+01   7.9915294e-01
   3.4343434e+01   7.7825478e-01
   3.5353535e+01   8.0863326e-01
   3.6363636e+01   8.9682769e-01
   3.7373737e+01   8.8474985e-01
   3.8383838e+01   9.1187262e-01
   3.9393939e+01   8.4979323e-01
   4.0404040e+01   8.7491816e-01
   4.1414141e+01   7.8318792e-01
   4.2424242e+01   9.2739361e-01
   4.3434343e+01   8.8064392e-01
   4.4444444e+01   8.9443390e-01
   4.5454545e+01   9.4764392e-01
   4.6464646e+01   8.8837492e-01
   4.7474747e+01   9.2841006e-01
   4.8484848e+01   8.7556243e-01
   4.9494949e+01   8.8922379e-01
   5.0505051e+01   9.4704503e-01
   5.1515152e+01   9.1331524e-01
   5.2525253e+01   8.4936912e-01
   5.3535354e+01   9.0432162e-01
   5.4545455e+01   1.0800781e+00
   5.5555556e+01   9.6246484e-01
   5.6565657e+01   9.5164064e-01
   5.7575758e+01   9.2334642e-01
   5.8585859e+01   8.5559264e-01
   5.9595960e+01   9.5597682e-01
   6.0606061e+01   7.9775084e-01
   6.1616162e+01   9.0790879e-01
   6.2626263e+01   8.8358345e-01
   6.3636364e+01   9.4782519e-01
   6.4646465e+01   1.0142152e+00
   6.5656566e+01   9.8827550e-01
   6.6666667e+01   9.4214271e-01
   6.7676768e+01   8.8475608e-01
   6.8686869e+01   9.4109502e-01
   6.9696970e+01   9.1006268e-01
   7.0707071e+01   9.9232564e-01
   7.1717172e+01   9.4300611e-01
   7.2727273e+01   1.0444892e+00
   7.3737374e+01   9.6908083e-01
   7.4747475e+01   9.0024042e-01
   7.5757576e+01   9.8131822e-01
   7.6767677e+01   1.0143400e+00
   7.7777778e+01   9.5473498e-01
   7.8787879e+01   1.0114269e+00
   7.9797980e+01   9.9846362e-01
   8.0808081e+01   1.0016320e+00
   8.1818182e+01   9.6694851e-01
   8.2828283e+01   9.7771742e-01
   8.3838384e+01   9.7816939e-01
   8.4848485e+01   9.7920335e-01
   8.5858586e+01   9.1354847e-01
   8.6868687e+01   9.8609487e-01
   8.7878788e+01   9.2812619e-01
   8.8888889e+01   9.9465370e-01
   8.9898990e+01   9.3051249e-01
   9.0909091e+01   1.0575229e+00
   9.1919192e+01   1.0309562e+00
   9.2929293e+01   9.6344488e-01
   9.3939394e+01   1.0941078e+00
   9.4949495e+01   1.0482943e+00
   9.5959596e+01   1.0344235e+00
   9.6969697e+01   8.8852222e-01
   9.7979798e+01   9.2925819e-01
   9.8989899e+01   9.5779897e-01
   1.0000000e+02   9.7687737e-01
