   0.0000000e+00  -8.4257045e-03
   1.0101010e+00   5.3010063e-02
   2.0202020e+00   8.4857533e-02
   3.0303030e+00   1.4884404e-01
   4.0404040e+00   1.8078311e-01
   5.0505051e+00   2.3036366e-01
   6.0606061e+00   2.5148860e-01
   7.0707071e+00   3.0561748e-01
   8.0808081e+00   3.2962018e-01
   9.0909091e+00   3.6453717e-01
   1.0101010e+01   3.9380767e-01
   1.1111111e+01   4.3295899e-01
   1.2121212e+01   4.7253163e-01
   1.3131313e+01   4.9033155e-01
   1.4141414e+01   5.0720802e-01
   1.5151515e+01   5.2372270e-01
   1.6161616e+01   5.5512782e-01
   1.7171717e+01   5.6626289e-01
   1.8181818e+01   5.9623611e-01
   1.9191919e+01   6.2637311e-01
   2.0202020e+01   6.3494282e-01
   2.1212121e+01   6.6568186e-01
   2.2222222e+01   6.6582533e-01
   2.3232323e+01   6.9139552e-01
   2.4242424e+01   7.0573503e-01
   2.5252525e+01   7.0308853e-01
   2.6262626e+01   7.2580470e-01
   2.7272727e+01   7.5432002e-01
   2.8282828e+01   7.4548783e-01
   2.9292929e+01   7.6730782e-01
   3.0303030e+01   7.7048262e-01
   3.1313131e+01   7.8125421e-01
   3.2323232e+01   7.9212571e-01
   3.3333333e+01   8.1935578e-01
   3.4343434e+01   8.2049234e-01
   3.5353535e+01   8.3301216e-01
   3.6363636e+01   8.3212744e-01
   3.7373737e+01   8.4442744e-01
   3.8383838e+01   8.6164426e-01
   3.9393939e+01   8.4762612e-01
   4.0404040e+01   8.5978620e-01
   4.1414141e+01   8.8410918e-01
   4.2424242e+01   8.9705805e-01
   4.3434343e+01   8.7738639e-01
   4.4444444e+01   8.9602478e-01
   4.5454545e+01   8.8450042e-01
   4.6464646e+01   9.0862057e-01
   4.7474747e+01   9.0819927e-01
   4.8484848e+01   9.0131693e-01
   4.9494949e+01   9.2090542e-01
   5.0505051e+01   9.3260691e-01
   5.1515152e+01   9.2232780e-01
   5.2525253e+01   9.1866534e-01
   5.3535354e+01   9.2003521e-01
   5.4545455e+01   9.2218376e-01
   5.5555556e+01   9.4180803e-01
   5.6565657e+01   9.4427966e-01
   5.7575758e+01   9.3596138e-01
   5.8585859e+01   9.5410548e-01
   5.9595960e+01   9.3854107e-01
   6.0606061e+01   9.6657263e-01
   6.1616162e+01   9.3280054e-01
   6.2626263e+01   9.5360183e-01
   6.3636364e+01   9.6602298e-01
   6.4646465e+01   9.6065705e-01
   6.5656566e+01   9.6296872e-01
   6.6666667e+01   9.5924080e-01
   6.7676768e+01   9.8573556e-01
   6.8686869e+01   9.6315007e-01
   6.9696970e+01   9.7632158e-01
   7.0707071e+01   9.8296412e-01
   7.1717172e+01   9.6888955e-01
   7.2727273e+01   9.8813847e-01
   7.3737374e+01   9.7938879e-01
   7.4747475e+01   9.6130541e-01
   7.5757576e+01   9.7264366e-01
   7.6767677e+01   9.7701948e-01
   7.7777778e+01   9.8591116e-01
   7.8787879e+01   9.8766707e-01
   7.9797980e+01   9.8846906e-01
   8.0808081e+01   9.6793965e-01
   8.1818182e+01   9.6801846e-01
   8.2828283e+01   9.9755477e-01
   8.3838384e+01   9.9311722e-01
   8.4848485e+01   9.8974914e-01
   8.5858586e+01   1.0017971e+00
   8.6868687e+01   1.0054777e+00
   8.7878788e+01   9.7992507e-01
   8.8888889e+01   9.8867540e-01
   8.9898990e+01   9.9314543e-01
   9.0909091e+01   9.9058831e-01
   9.1919192e+01   9.9193552e-01
   9.2929293e+01   9.9234608e-01
   9.3939394e+01   1.0017428e+00
   9.4949495e+01   9.6383919e-01
   9.5959596e+01   9.9169469e-01
   9.6969697e+01   9.8965542e-01
   9.7979798e+01   9.8785885e-01
   9.8989899e+01   9.9435311e-01
   1.0000000e+02   9.9860416e-01
