  -8.0000000e+01  -1.1947546e+02
  -7.8383838e+01  -1.3852081e+02
  -7.6767677e+01  -1.2598185e+02
  -7.5151515e+01  -1.0484097e+02
  -7.3535354e+01  -1.2909121e+02
  -7.1919192e+01  -9.4922249e+01
  -7.0303030e+01  -1.1132587e+02
  -6.8686869e+01  -9.8621317e+01
  -6.7070707e+01  -1.1307591e+02
  -6.5454545e+01  -9.1179186e+01
  -6.3838384e+01  -9.6155520e+01
  -6.2222222e+01  -8.1014943e+01
  -6.0606061e+01  -9.6437141e+01
  -5.8989899e+01  -9.5737389e+01
  -5.7373737e+01  -9.3358758e+01
  -5.5757576e+01  -6.3465046e+01
  -5.4141414e+01  -8.3923377e+01
  -5.2525253e+01  -9.4130533e+01
  -5.0909091e+01  -6.5968874e+01
  -4.9292929e+01  -7.2619163e+01
  -4.7676768e+01  -7.3841551e+01
  -4.6060606e+01  -6.2528795e+01
  -4.4444444e+01  -5.6236317e+01
  -4.2828283e+01  -6.8897037e+01
  -4.1212121e+01  -5.8830418e+01
  -3.9595960e+01  -6.0460084e+01
  -3.7979798e+01  -6.0548677e+01
  -3.6363636e+01  -4.7426572e+01
  -3.4747475e+01  -4.2382290e+01
  -3.3131313e+01  -6.0711473e+01
  -3.1515152e+01  -3.3322967e+01
  -2.9898990e+01  -4.0349986e+01
  -2.8282828e+01  -4.1612882e+01
  -2.6666667e+01  -5.2551478e+01
  -2.5050505e+01  -3.6652927e+01
  -2.3434343e+01  -3.2190547e+01
  -2.1818182e+01  -2.7871101e+01
  -2.0202020e+01  -3.0688244e+01
  -1.8585859e+01  -1.4476424e+01
  -1.6969697e+01  -5.4712299e+00
  -1.5353535e+01  -6.1293595e+00
  -1.3737374e+01  -1.8285291e+01
  -1.2121212e+01  -1.0037901e+01
  -1.0505051e+01  -6.7408681e+00
  -8.8888889e+00  -1.4440213e+01
  -7.2727273e+00  -5.7512359e+00
  -5.6565657e+00  -8.9476904e+00
  -4.0404040e+00   2.2290907e-01
  -2.4242424e+00   1.8221583e+01
  -8.0808081e-01   2.8367270e+00
   8.0808081e-01  -1.4684575e-02
   2.4242424e+00   2.3653173e+01
   4.0404040e+00   2.1195329e+01
   5.6565657e+00   9.7964885e+00
   7.2727273e+00   1.0266385e+01
   8.8888889e+00   3.4331175e+01
   1.0505051e+01   2.3121785e+01
   1.2121212e+01   2.7246486e+01
   1.3737374e+01   3.1472617e+01
   1.5353535e+01   2.4275077e+01
   1.6969697e+01   4.4040345e+01
   1.8585859e+01   5.9268741e+01
   2.0202020e+01   1.3444988e+01
   2.1818182e+01   4.2888747e+01
   2.3434343e+01   5.2948561e+01
   2.5050505e+01   3.8122445e+01
   2.6666667e+01   4.9564032e+01
   2.8282828e+01   5.2958458e+01
   2.9898990e+01   4.7840879e+01
   3.1515152e+01   6.3489923e+01
   3.3131313e+01   7.1158601e+01
   3.4747475e+01   6.3828217e+01
   3.6363636e+01   6.7878443e+01
   3.7979798e+01   6.1302665e+01
   3.9595960e+01   8.0538432e+01
   4.1212121e+01   7.1036688e+01
   4.2828283e+01   7.8931821e+01
   4.4444444e+01   8.8858729e+01
   4.6060606e+01   7.6724568e+01
   4.7676768e+01   8.0340992e+01
   4.9292929e+01   8.5774256e+01
   5.0909091e+01   8.5221390e+01
   5.2525253e+01   7.7351118e+01
   5.4141414e+01   9.7450305e+01
   5.5757576e+01   8.0796784e+01
   5.7373737e+01   9.4753450e+01
   5.8989899e+01   8.6299925e+01
   6.0606061e+01   1.1598418e+02
   6.2222222e+01   1.0640946e+02
   6.3838384e+01   1.1293095e+02
   6.5454545e+01   1.0809890e+02
   6.7070707e+01   1.2918153e+02
   6.8686869e+01   1.1185917e+02
   7.0303030e+01   1.3000188e+02
   7.1919192e+01   1.3260196e+02
   7.3535354e+01   1.1840062e+02
   7.5151515e+01   1.3053601e+02
   7.6767677e+01   1.3009428e+02
   7.8383838e+01   1.5256404e+02
   8.0000000e+01   1.2405780e+02
